UDISE Code,School Name,District,Block,State,Management,Category,PIN Code
09452100105,RAM PRATAP INTER COLLEEGE,PRAYAGRAJ,SIRSA  TOWN AREA,Uttar Pradesh,Government Aided,Upper Pri. Secondary and Higher Sec,212305
09452103514,SMT.DHARMSHEELA DEVI KANYA U.M.V.,PRAYAGRAJ,RAMNAGAR 2,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,212305
09452103509,RAJ KISHOR SMARK P.S.,PRAYAGRAJ,RAMNAGAR 2,Uttar Pradesh,Private Unaided (Recognized),Primary,212305
09452103506,SARDAR RAJ NARAYAN HIGHER SECO,PRAYAGRAJ,RAMNAGAR 2,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. Secondary and Higher Sec,212305
09452103510,SMT. JAYANTI DEVI U.P.S.,PRAYAGRAJ,RAMNAGAR 2,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,212305
09452105003,GOVT. GIRLS U.P.S.,PRAYAGRAJ,SHUKLA PUR,Uttar Pradesh,Department of Education,Primary with Upper Primary,212305
09452104201,PS PATTINATH RAI,PRAYAGRAJ,PATTINATH RAI,Uttar Pradesh,Department of Education,Primary,212303
09452100116,SRI.K.S.CHODHARY.K.H.S.S,PRAYAGRAJ,SIRSA  TOWN AREA,Uttar Pradesh,Private Unaided (Recognized),Secondary with Higher Secondary,212305
09452108503,ADARSH SHIKSHA MANDIR P.S.,PRAYAGRAJ,JEVANIYA,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,212305
09450904604,ADARSH PUBLIC P.S.,PRAYAGRAJ,GADIYANI,Uttar Pradesh,Private Unaided (Recognized),Primary,212507
09450900805,NATIONAL PUBLIC SCHOOL,PRAYAGRAJ,MARKHA MAU,Uttar Pradesh,Private Unaided (Recognized),Primary,212507
09450901802,ADARSH KRISHAK U.P.S.,PRAYAGRAJ,DHAROUTA,Uttar Pradesh,Government Aided,Upper Primary only,212501
09450504403,U.P.S. SUHAAS,PRAYAGRAJ,SUHAAS,Uttar Pradesh,Department of Education,Upper Primary only,212302
09450304002,UPS KANTI,PRAYAGRAJ,KANTI,Uttar Pradesh,Department of Education,Upper Primary only,212107
09452101101,PS SAMHAN       I,PRAYAGRAJ,SAMHAN,Uttar Pradesh,Department of Education,Primary,212303
09452101102,PS SAMHAN      II,PRAYAGRAJ,SAMHAN,Uttar Pradesh,Department of Education,Primary,212303
09452103505,MAHARSHI PATANJALI J.H.S.,PRAYAGRAJ,RAMNAGAR 2,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,212304
09452100703,ADARSH SHISHU NIKETAN P.S.,PRAYAGRAJ,KHANPUR  ..,Uttar Pradesh,Private Unaided (Recognized),Primary,212305
09452110301,VEER EKLABYA P.S. BALUHA,PRAYAGRAJ,BALUHA,Uttar Pradesh,Private Unaided (Recognized),Primary,212303
09452100803,SRI KUSUM SAHAY CHAUDHARI UMV,PRAYAGRAJ,VEDAULI 1,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,212305
09452109601,J.P. J.H.S. HULKA,PRAYAGRAJ,HULKA,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,212304
09452100109,CH. M. PRASAD J.H.S.,PRAYAGRAJ,SIRSA  TOWN AREA,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,212305
09452100110,SHRI NATH ADARSH P.S.,PRAYAGRAJ,SIRSA  TOWN AREA,Uttar Pradesh,Private Unaided (Recognized),Primary,212305
09452100117,GOVERNMENT GIRLS HIGH SCHOOL SIRSA,PRAYAGRAJ,SIRSA  TOWN AREA,Uttar Pradesh,Department of Education,Secondary Only,212305
09452109801,P.S. JANWAR,PRAYAGRAJ,JANWAR,Uttar Pradesh,Department of Education,Primary,212303
09452100107,SMT. RAJ KALI SHISHU MANDIR,PRAYAGRAJ,SIRSA  TOWN AREA,Uttar Pradesh,Private Unaided (Recognized),Primary,212305
09452103005,sri krishna sanskrit u.m.vidyalaya,PRAYAGRAJ,URUAVA,Uttar Pradesh,Government Aided,Secondary with Higher Secondary,212305
09452100907,MAA DEWAHUTI P.S.,PRAYAGRAJ,MEJA ROAD,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,212305
09452100904,SMT. SHYAM KALI U.M.V.,PRAYAGRAJ,MEJA ROAD,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,212303
09452101103,UPS SAMAHAN,PRAYAGRAJ,SAMHAN,Uttar Pradesh,Department of Education,Upper Primary only,212303
09450107801,PS BHARWAR,PRAYAGRAJ,BHARWAR,Uttar Pradesh,Department of Education,Primary,212108
09450107805,SHRI JAGAT BHADUR SINGH U M V BHAIVAR SANKAR,PRAYAGRAJ,BHARWAR,Uttar Pradesh,Private Unaided (Recognized),Secondary Only,212108
09450112801,P.S TENDUAA,PRAYAGRAJ,TENDUAA,Uttar Pradesh,Department of Education,Primary,212108
09450107803,JANTA U.P.S.,PRAYAGRAJ,BHARWAR,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,212108
09450107901,PS KUWARI BHARIWAR,PRAYAGRAJ,KUWARI BHRIWAR,Uttar Pradesh,Department of Education,Primary,212108
09450104707,SHRI RAM SUMER TIWARI SANSKRIT U.M.V.,PRAYAGRAJ,NARI BARI,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. Secondary and Higher Sec,212106
09452104108,YAGYA NARAYAN SHUKLA U.M.V.,PRAYAGRAJ,UNCH DEEH,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,212303
09452104102,SMT. INDIRA SINGH GIRLS U.P.S,PRAYAGRAJ,UNCH DEEH,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,212303
09450203002,UPS BELWA,PRAYAGRAJ,BELWA,Uttar Pradesh,Department of Education,Upper Primary only,212301
09452103507,SHRI KALI CHARAN J.H.S.,PRAYAGRAJ,RAMNAGAR 2,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,212305
09450303901,PS KHUTARIYA,PRAYAGRAJ,KHUTARIYA,Uttar Pradesh,Department of Education,Primary,212107
09450102602,COMPOSITE SCHOOL LAKHANAUTI,PRAYAGRAJ,LAKHNOUTI,Uttar Pradesh,Department of Education,Primary with Upper Primary,212108
09450201003,P.S. RAMGARHWA,PRAYAGRAJ,TIKARI,Uttar Pradesh,Department of Education,Primary,212301
09450202707,KANAKLATA JHS,PRAYAGRAJ,KAUNDHIYARA,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,212106
09450200204,P.S. GINDHOURA,PRAYAGRAJ,BENIPUR,Uttar Pradesh,Department of Education,Primary,212301
09452100801,PS VEDAULI,PRAYAGRAJ,VEDAULI 1,Uttar Pradesh,Department of Education,Primary,212305
09452100112,ADARSH SHISHU NIKETAN P.S.,PRAYAGRAJ,SIRSA  TOWN AREA,Uttar Pradesh,Private Unaided (Recognized),Primary,212305
09450302702,P.S. RAGHUBEER KA PURA,PRAYAGRAJ,PIPRANNWA,Uttar Pradesh,Department of Education,Primary,212106
09450104102,COMPOSITE SCHOOL LAUND KALA,PRAYAGRAJ,LOND KALA,Uttar Pradesh,Department of Education,Primary with Upper Primary,212107
09450109101,COMPOSITE SCHOOL BHODI,PRAYAGRAJ,BHODI,Uttar Pradesh,Department of Education,Primary with Upper Primary,212107
09450101902,U.P.S. BAGHALA,PRAYAGRAJ,BAGHALA,Uttar Pradesh,Department of Education,Upper Primary only,212107
09451806403,UPS GHATWA,PRAYAGRAJ,GHATAWA,Uttar Pradesh,Department of Education,Upper Primary only,212301
09450302701,PS PIPRANMWA,PRAYAGRAJ,PIPRANNWA,Uttar Pradesh,Department of Education,Primary,212106
09450100203,RADHA KRISHNA VIDHTA MANDIR,PRAYAGRAJ,AMGONDAR,Uttar Pradesh,Private Unaided (Recognized),Primary,212108
09450204102,COMPOSITE SCHOOL BELSARA,PRAYAGRAJ,BELSARA,Uttar Pradesh,Department of Education,Primary with Upper Primary,212106
09450302801,UPS GHURAMI,PRAYAGRAJ,GHURMI,Uttar Pradesh,Department of Education,Upper Primary only,212107
09450301701,PS SENHURA,PRAYAGRAJ,SENHURA,Uttar Pradesh,Department of Education,Primary,212107
09450301703,P.S. GAMBHEER PUR,PRAYAGRAJ,SENHURA,Uttar Pradesh,Department of Education,Primary,212107
09450113902,COMPOSITE SCHOOL BANKI PUR,PRAYAGRAJ,BANKI PUR,Uttar Pradesh,Department of Education,Primary with Upper Primary,212107
09452100502,K.G.B.V.URUWA,PRAYAGRAJ,BARI,Uttar Pradesh,Department of Education,Upper Primary only,212509
09452100501,PS BARI,PRAYAGRAJ,BARI,Uttar Pradesh,Department of Education,Primary,212303
09452103511,PS KEWATAHIYA,PRAYAGRAJ,RAMNAGAR 2,Uttar Pradesh,Department of Education,Primary,212305
09452103502,PS  RAMNAGAR II,PRAYAGRAJ,RAMNAGAR 2,Uttar Pradesh,Department of Education,Primary,212305
09452103501,PS RAMNAGAR    I,PRAYAGRAJ,RAMNAGAR 2,Uttar Pradesh,Department of Education,Primary,212305
09452103513,SUKHDEV SINGH P.S.,PRAYAGRAJ,RAMNAGAR 2,Uttar Pradesh,Private Unaided (Recognized),Primary,212305
09452103508,SMT. SHAKUNTALA DEVI YADAV GIRLS INTER COLLEGE,PRAYAGRAJ,RAMNAGAR 2,Uttar Pradesh,Government Aided,Pri. with Upper Pri. Sec. and H.Sec.,212305
09452108202,SRI KRISHNA SHAYAY U.P.S.,PRAYAGRAJ,CHATVA,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,222303
09452108502,JAWAHAR LAL J.H.S. JEWANIYA,PRAYAGRAJ,JEVANIYA,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. Secondary and Higher Sec,212305
09452108505,ADARSH SHIKSHA INTER COLLEGE,PRAYAGRAJ,JEVANIYA,Uttar Pradesh,Private Unaided (Recognized),Secondary with Higher Secondary,212305
09452104106,SARSWATI SHISHU MANDIR P.S.,PRAYAGRAJ,UNCH DEEH,Uttar Pradesh,Private Unaided (Recognized),Primary,212303
09452103903,S.P.SHIKSHA NIKETAN J.H.S.,PRAYAGRAJ,NIVAIYA,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,212303
09450608606,CRIYEST SCHOOL,PRAYAGRAJ,PHOOLPUR,Uttar Pradesh,Private Unaided (Recognized),Primary,212105
09450609903,GOVERNMENT GIRLS INTER COLLEGE PHOOLPUR,PRAYAGRAJ,TOWN AREA PHOOL PUR,Uttar Pradesh,Department of Education,Pri. with Upper Pri. Sec. and H.Sec.,212402
09450611302,SHAHEED UDHAM SINGH MEMORIAL INTER COLLGE,PRAYAGRAJ,JAMILABAD,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. Secondary and Higher Sec,212024
09450611401,CH. DHARM  PAL ADARSH SHIKSHA SHAN.,PRAYAGRAJ,CHEDI KA POORA,Uttar Pradesh,Private Unaided (Recognized),Primary,212402
09450200801,PS AKODHA,PRAYAGRAJ,AKODHA,Uttar Pradesh,Department of Education,Primary,212301
09450301704,B.R. VARDAAN ACADEMY SEHUDA,PRAYAGRAJ,SENHURA,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,212106
09451800601,PS DHARWARA   I,PRAYAGRAJ,DHARWARA,Uttar Pradesh,Department of Education,Primary,212301
09450104001,PS SUNDAR PUR,PRAYAGRAJ,SUNDAR PUR,Uttar Pradesh,Department of Education,Primary,212107
09452108901,U.P.S. DHARAM PUR,PRAYAGRAJ,DHARAM PUR,Uttar Pradesh,Department of Education,Upper Primary only,212305
09450304001,PS KANTI,PRAYAGRAJ,KANTI,Uttar Pradesh,Department of Education,Primary,212107
09450203001,PS BELWA,PRAYAGRAJ,BELWA,Uttar Pradesh,Department of Education,Primary,203001
09450301702,U.P.S. SEHURA,PRAYAGRAJ,SENHURA,Uttar Pradesh,Department of Education,Upper Primary only,212106
09452104901,PS BARWA,PRAYAGRAJ,BARWA,Uttar Pradesh,Department of Education,Primary,212308
09451808003,U.P.S. MARDA PUR,PRAYAGRAJ,GANDIYAW,Uttar Pradesh,Department of Education,Upper Primary only,212301
09451511202,MADARSA DAROOL ULOOM MASUDIYA,PRAYAGRAJ,KESHAV RAY PUR,Uttar Pradesh,Madarsa unrecognized,Primary with Upper Primary,221502
09451511502,SARVODAY S.S.I.C.LOKMANPUR,PRAYAGRAJ,LOKMAN PUR,Uttar Pradesh,Government Aided,Upper Pri. and Secondary,221502
09451511501,SMT. JAIRAJI DEVI SHUKLA J.H.S,PRAYAGRAJ,LOKMAN PUR,Uttar Pradesh,Government Aided,Primary with Upper Primary,221502
09451202107,JAME ATUSLALEHAAT AL ISLIMA NISWA MAHUMADA BAAD BISAUNA ROAD KARELI PRAYAGRAJ,PRAYAGRAJ,MOHAMMAD PUR,Uttar Pradesh,Private Unaided (Recognized),Pri. Upper Pri. and Secondary Only,211016
09450301502,SIPAHI LAL CHOUDHARI P.S.,PRAYAGRAJ,BARA,Uttar Pradesh,Private Unaided (Recognized),Primary,212107
09450109502,COMPOSITE SCHOOL PURE VALDU,PRAYAGRAJ,PUREVALDU,Uttar Pradesh,Department of Education,Primary with Upper Primary,212107
09450302501,PS GARARA,PRAYAGRAJ,GARARA,Uttar Pradesh,Department of Education,Primary,212107
09450301501,PS BARA,PRAYAGRAJ,BARA,Uttar Pradesh,Department of Education,Primary,212107
09451804102,U.P.S. NIBI,PRAYAGRAJ,NIBI..,Uttar Pradesh,Department of Education,Upper Primary only,212307
09451806104,S.P. P.S.,PRAYAGRAJ,KATKA,Uttar Pradesh,Private Unaided (Recognized),Primary,212307
09451806201,PS MEDARA,PRAYAGRAJ,MEDARA,Uttar Pradesh,Department of Education,Primary,212307
09452107305,SMT. CHAMELI DEVI P.S.,PRAYAGRAJ,TARWAI,Uttar Pradesh,Private Unaided (Recognized),Primary,212305
09452110002,COMPOSITE SCHOOL GURUDATTA KA PURA,PRAYAGRAJ,SIKATI,Uttar Pradesh,Department of Education,Primary with Upper Primary,212305
09451208302,VIDHYA  VADINI P.S. PITHI PUR,PRAYAGRAJ,PITHIPUR,Uttar Pradesh,Private Unaided (Recognized),Primary,229412
09452201502,COMPOSITE SCHOOL ATALA,PRAYAGRAJ,BAMHROULI,Uttar Pradesh,Department of Education,Primary with Upper Primary,211011
09450201202,COMPOSITE SCHOOL MAJHIGAWAN,PRAYAGRAJ,MAJHIGANWA,Uttar Pradesh,Department of Education,Primary with Upper Primary,212301
09450301505,KUMUD LATA CONVENT SCHOOL BARA,PRAYAGRAJ,BARA,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,212107
09450304005,COMPOSITE SCHOOL THANTHANWA,PRAYAGRAJ,KANTI,Uttar Pradesh,Department of Education,Primary with Upper Primary,212107
09450902103,STANDARD INTER COLL.,PRAYAGRAJ,MAUAIMA,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. Secondary and Higher Sec,212507
09451804606,U.P.S. BARBOJHA DEEHA,PRAYAGRAJ,DEEHA,Uttar Pradesh,Department of Education,Upper Primary only,212301
09451804601,PS DEEHA   I,PRAYAGRAJ,DEEHA,Uttar Pradesh,Department of Education,Primary,212307
09450301504,ANJANI PUBLIC SCHOOL BARA,PRAYAGRAJ,BARA,Uttar Pradesh,Private Unaided (Recognized),Primary,212107
09450104501,PS DUBAHA,PRAYAGRAJ,DUBAHA,Uttar Pradesh,Department of Education,Primary,212107
09450104401,PS KANCHAN PUR,PRAYAGRAJ,KANCHANPURA..,Uttar Pradesh,Department of Education,Primary,212108
09450304003,P.S. CHOTI KANTI,PRAYAGRAJ,KANTI,Uttar Pradesh,Department of Education,Primary,212107
09450307505,MALTI DEVI GIRLS H.S.S.,PRAYAGRAJ,GHOORPUR,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. and Secondary,363623
09450302401,PS MUNDEHARA,PRAYAGRAJ,MUNDEHARA,Uttar Pradesh,Department of Education,Primary,212107
09450309801,P.S. MADARAHA,PRAYAGRAJ,MADARAHA,Uttar Pradesh,Department of Education,Primary,212107
09452100707,SRI NATH TIWARI HIGHER SECONDERY SCHOOL,PRAYAGRAJ,KHANPUR  ..,Uttar Pradesh,Private Unaided (Recognized),Secondary with Higher Secondary,212303
09452100704,MUNESHWAR PRASAD P.S.,PRAYAGRAJ,KHANPUR  ..,Uttar Pradesh,Private Unaided (Recognized),Primary,212303
09452100802,BABA GURU DAYAL SINGH JHS,PRAYAGRAJ,VEDAULI 1,Uttar Pradesh,Government Aided,Primary with Upper Primary,212305
09452100404,DR. K.N.SHUKLA VIDHYA MANDIR,PRAYAGRAJ,CHOWKI,Uttar Pradesh,Private Unaided (Recognized),Primary,212305
09452100118,SRI NATH SANSKRIT VIDYALAYA,PRAYAGRAJ,VEDAULI 1,Uttar Pradesh,Private Unaided (Recognized),Secondary with Higher Secondary,212305
09452101003,SRI AMBIKA PUBLIC SCHOOL JHS,PRAYAGRAJ,KATHAULI,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,212303
09452101005,RAJENDRA ACADEMY M. E. P.S.,PRAYAGRAJ,KATHAULI,Uttar Pradesh,Private Unaided (Recognized),Primary,212303
09452100102,PS SIRSA WEST,PRAYAGRAJ,SIRSA  TOWN AREA,Uttar Pradesh,Department of Education,Primary,212305
09452100104,PS GIRLS SIRSA,PRAYAGRAJ,SIRSA  TOWN AREA,Uttar Pradesh,Department of Education,Primary,212305
09452100111,LAL BAHADUR SHASTRI PS,PRAYAGRAJ,SIRSA  TOWN AREA,Uttar Pradesh,Private Unaided (Recognized),Primary,212305
09452100115,ZILA PANCHAYAT BALIKA INTER COLLEGE,PRAYAGRAJ,SIRSA  TOWN AREA,Uttar Pradesh,Government Aided,Upper Pri. Secondary and Higher Sec,212305
09450704601,PS SARSA,PRAYAGRAJ,SARSA,Uttar Pradesh,Department of Education,Primary,212502
09452104104,J.P. P.S. HULKA,PRAYAGRAJ,UNCH DEEH,Uttar Pradesh,Private Unaided (Recognized),Primary,212304
09452109201,Ambika Public School,PRAYAGRAJ,SORAON PANTI,Uttar Pradesh,Private Unaided (Recognized),Pri. with Upper Pri. Sec. and H.Sec.,
09452104109,COMPOSITE SCHOOL UNCHDEEH,PRAYAGRAJ,UNCH DEEH,Uttar Pradesh,Department of Education,Primary with Upper Primary,212303
09452104603,COMPOSITE SCHOOL ONAUR,PRAYAGRAJ,ONOOR,Uttar Pradesh,Department of Education,Primary with Upper Primary,212305
09450302102,COMPOSIT SCHOOL RERA,PRAYAGRAJ,RERA,Uttar Pradesh,Department of Education,Primary with Upper Primary,212107
09450104302,COMPOSITE SCHOOL  BABANDHAR,PRAYAGRAJ,BABANDHAR,Uttar Pradesh,Department of Education,Primary with Upper Primary,212107
09450201103,COMPOSITE SCHOOL LAHABARA,PRAYAGRAJ,LAHABARA,Uttar Pradesh,Department of Education,Primary with Upper Primary,212301
09450203201,PS BARIBAJAHIYA,PRAYAGRAJ,BARIBAJAHIYA,Uttar Pradesh,Department of Education,Primary,212106
09450200820,P.S. SITKAHIYA,PRAYAGRAJ,AKODHA,Uttar Pradesh,Department of Education,Primary,212301
09450200802,COMPOSITE SCHOOL AKODHA,PRAYAGRAJ,AKODHA,Uttar Pradesh,Department of Education,Primary with Upper Primary,212301
09450202103,P.S.JHTHOOPUR KHAS,PRAYAGRAJ,JETHOOPUR,Uttar Pradesh,Department of Education,Primary,212301
09450202101,PS JETHOOPUR,PRAYAGRAJ,JETHOOPUR,Uttar Pradesh,Department of Education,Primary,212301
09451810101,P.S. LAKHARAWA,PRAYAGRAJ,LAKHARAWA,Uttar Pradesh,Department of Education,Primary,212301
09452107904,SMT. GULAB DEVI JHS,PRAYAGRAJ,KOTHA,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,212303
09452108301,PS BIGAHNA,PRAYAGRAJ,BIGAHNA,Uttar Pradesh,Department of Education,Primary,212305
09452107504,SRI RAJDHAR SINGH U.M.V.,PRAYAGRAJ,BIGHANI,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. Secondary and Higher Sec,212303
09452100403,COMPOSITE SCHOOL CHAUKI,PRAYAGRAJ,CHOWKI,Uttar Pradesh,Department of Education,Primary with Upper Primary,212305
09450301503,H.N. BAHUGUNA U.M.V.,PRAYAGRAJ,BARA,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. and Secondary,212107
09450300704,HEMVATI NANDAN BAHUGUNA P S,PRAYAGRAJ,CHILLA,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,212107
09450304902,H.N. BAHUGUNA I.C. CHILLA GAUHANI,PRAYAGRAJ,GAOUHANI,Uttar Pradesh,Private Unaided (Recognized),Secondary with Higher Secondary,212107
09450208801,P.S. LAHARPATER,PRAYAGRAJ,LAHAR PATER,Uttar Pradesh,Department of Education,Primary,212301
09450301402,COMPOSIT SCHOOL HARDI,PRAYAGRAJ,HARDI,Uttar Pradesh,Department of Education,Primary with Upper Primary,212106
09451602302,COMPOSITE SCHOOL BHANJAN PUR,PRAYAGRAJ,BHANJAN PUR,Uttar Pradesh,Department of Education,Primary with Upper Primary,212104
09451108401,PS BHROUTI,PRAYAGRAJ,HAIWAT PUR,Uttar Pradesh,Department of Education,Primary,212402
09450106505,SANSKAR PUBLIC SCHOOL PRAYAGRAJ,PRAYAGRAJ,JUHI,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,
09450203208,S.K. BAJAHIYA INTER COLLEGE KAUNDHIYARA,PRAYAGRAJ,BARIBAJAHIYA,Uttar Pradesh,Private Unaided (Recognized),Secondary with Higher Secondary,212106
09450304006,SRI JAGANNATH P U P S,PRAYAGRAJ,KANTI,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,212106
09450108403,COMPOSITE SCHOOL KAPARI,PRAYAGRAJ,KAPARI,Uttar Pradesh,Department of Education,Primary with Upper Primary,212108
09452105002,PS SHUKLA PUR II,PRAYAGRAJ,SHUKLA PUR,Uttar Pradesh,Department of Education,Primary,212305
09452105001,PS SHUKLA PUR    I,PRAYAGRAJ,SHUKLA PUR,Uttar Pradesh,Department of Education,Primary,212305
09452105301,SHUKUL PUR INTER COLLEGE,PRAYAGRAJ,SHUKUL PUR,Uttar Pradesh,Government Aided,Upper Pri. Secondary and Higher Sec,212305
09452108504,SARSWATI SHISHU MANDIR SHAMBHU PUR,PRAYAGRAJ,JEVANIYA,Uttar Pradesh,Private Unaided (Recognized),Primary,212305
09452108501,P.S.  JEWANIYA,PRAYAGRAJ,JEVANIYA,Uttar Pradesh,Department of Education,Primary,212305
09451607805,LORD BUDHHA GIRLS P.S.,PRAYAGRAJ,MANDA,Uttar Pradesh,Private Unaided (Recognized),Primary,212104
09450203403,P.S. SUKKHU KA PURA,PRAYAGRAJ,PAWAR,Uttar Pradesh,Department of Education,Primary,212107
09452105707,H.C. BALIKA UMV,PRAYAGRAJ,PARANI PUR,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,212503
09452105906,BHAGWANDEEN SINGH INTER COLLEGE,PRAYAGRAJ,PAKARI SEWAR,Uttar Pradesh,Government Aided,Upper Pri. Secondary and Higher Sec,212303
09452110201,COMPOSITE SCHOOL CHAUKATHA PATHKHAULI,PRAYAGRAJ,CHOUKATHA PATKHOULI,Uttar Pradesh,Department of Education,Primary with Upper Primary,212305
09451804303,COMPOSITE SCHOOL GURAHI (ANTAHIYA),PRAYAGRAJ,ANTAHIYIA,Uttar Pradesh,Department of Education,Primary with Upper Primary,212307
09451800702,SMT. RAJ KALI P.S.,PRAYAGRAJ,BHAREWARA,Uttar Pradesh,Private Unaided (Recognized),Primary,212307
09450300202,COMPOSIT SCHOOL SARSERI,PRAYAGRAJ,SARSERI,Uttar Pradesh,Department of Education,Primary with Upper Primary,212107
09452106204,UPS KUVARPATTI,PRAYAGRAJ,KUVAR PATTI,Uttar Pradesh,Department of Education,Upper Primary only,212308
09452106702,UPS PARWA,PRAYAGRAJ,PARWA,Uttar Pradesh,Department of Education,Upper Primary only,212305
09452104103,ADARSH P.S.,PRAYAGRAJ,UNCH DEEH,Uttar Pradesh,Private Unaided (Recognized),Primary,212303
09452106701,PS PARWA,PRAYAGRAJ,PARWA,Uttar Pradesh,Department of Education,Primary,212305
09450303603,P.S. JAGAT DHARI KA DERA,PRAYAGRAJ,BUNDAW,Uttar Pradesh,Department of Education,Primary,212107
09450301603,RAJKIYA U.M.V.PARVEJABAD,PRAYAGRAJ,PARVEJA BAD,Uttar Pradesh,Department of Education,Secondary Only,212107
09452101701,PS SARAIYA KHURD,PRAYAGRAJ,SARAIYA KHURD,Uttar Pradesh,Department of Education,Primary,212303
09452102401,PS SONAI,PRAYAGRAJ,SONAI,Uttar Pradesh,Department of Education,Primary,212303
09452102403,UPS SONAI,PRAYAGRAJ,SONAI,Uttar Pradesh,Department of Education,Upper Primary only,212306
09450301203,SHYAMA DEVI BALIKA VIDHLAYA,PRAYAGRAJ,TIKARI KALA,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,212106
09450301201,PS TIKARI KALA,PRAYAGRAJ,TIKARI KALA,Uttar Pradesh,Department of Education,Primary,212107
09450110204,BABA BAJARANJ BALI P.S.MADAN,PRAYAGRAJ,MADAN PUR,Uttar Pradesh,Private Unaided (Recognized),Primary,212107
09450110206,MAA RAJRANI INTER COLLEGE. MADANPUR,PRAYAGRAJ,MADAN PUR,Uttar Pradesh,Private Unaided (Recognized),Secondary with Higher Secondary,212107
09450110203,B.B.B. INTER COLLEGE. MADAN PUR BANDHLA,PRAYAGRAJ,MADAN PUR,Uttar Pradesh,Private Unaided (Recognized),Secondary with Higher Secondary,212107
09450110202,U.P.S MAA RAJ RANI BAGLA,PRAYAGRAJ,MADAN PUR,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,212108
09450110201,BABA BAJARANJ BALI U.P.S.,PRAYAGRAJ,MADAN PUR,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,212107
09450101901,PS BAGHALA,PRAYAGRAJ,BAGHALA,Uttar Pradesh,Department of Education,Primary,212107
09450102701,PS LOUND KHURD,PRAYAGRAJ,LOUND KHURD,Uttar Pradesh,Department of Education,Primary,212107
09450100107,SARSWATI SHISHU MANDIR UPS,PRAYAGRAJ,SHANKAR GARH,Uttar Pradesh,Private Unaided (Recognized),Primary,212108
